Datetime,Close
2022-06-21,3306.7186
2022-06-22,3267.2016
2022-06-23,3320.1487
2022-06-24,3349.747
2022-06-27,3379.1852
2022-06-28,3409.2103
2022-06-29,3361.5177
2022-06-30,3398.6161
2022-07-01,3387.6373
2022-07-04,3405.4267
2022-07-05,3404.0252
2022-07-06,3355.3497
2022-07-07,3364.398
2022-07-08,3356.0778
2022-07-11,3313.584
2022-07-12,3281.4665
2022-07-13,3284.2918
2022-07-14,3281.744
2022-07-15,3228.0609
2022-07-18,3278.1033
2022-07-19,3279.4313
2022-07-20,3304.7243
2022-07-21,3272.0012
2022-07-22,3269.9739
2022-07-25,3250.388
2022-07-26,3277.4356
2022-07-27,3275.7553
2022-07-28,3282.5758
2022-07-29,3253.2382
2022-08-01,3259.9585
2022-08-02,3186.2664
2022-08-03,3163.6741
2022-08-04,3189.0391
2022-08-05,3227.0267
2022-08-08,3236.9337
2022-08-09,3247.4318
2022-08-10,3230.02
2022-08-11,3281.6654
2022-08-12,3276.8877
2022-08-15,3276.087
2022-08-16,3277.8847
2022-08-17,3292.526
2022-08-18,3277.5438
2022-08-19,3258.0784
2022-08-22,3277.7943
2022-08-23,3276.2234
2022-08-24,3215.2033
2022-08-25,3246.2481
2022-08-26,3236.2226
2022-08-29,3240.7275
2022-08-30,3227.2203
2022-08-31,3202.1378
2022-09-01,3184.9797
2022-09-02,3186.4781
2022-09-05,3199.9118
2022-09-06,3243.4466
2022-09-07,3246.2943
2022-09-08,3235.5862
2022-09-09,3262.0542
2022-09-13,3263.7972
2022-09-14,3237.5419
2022-09-15,3199.9187
2022-09-16,3126.3977
2022-09-19,3115.6019
2022-09-20,3122.4058
2022-09-21,3117.1774
2022-09-22,3108.9096
2022-09-23,3088.3695
2022-09-26,3051.226
2022-09-27,3093.8618
2022-09-28,3045.0668
2022-09-29,3041.2046
2022-09-30,3024.3905
2022-10-10,2974.1454
2022-10-11,2979.7926
2022-10-12,3025.5055
2022-10-13,3016.3561
2022-10-14,3071.9868
2022-10-17,3084.9423
2022-10-18,3080.9574
2022-10-19,3044.3777
2022-10-20,3035.0504
2022-10-21,3038.9291
2022-10-24,2977.5554
2022-10-25,2976.283
2022-10-26,2999.5036
2022-10-27,2982.9029
2022-10-28,2915.9257
2022-10-31,2893.4829
2022-11-01,2969.1995
2022-11-02,3003.3699
2022-11-03,2997.8057
2022-11-04,3070.7964
2022-11-07,3077.817
2022-11-08,3064.4928
2022-11-09,3048.1676
2022-11-10,3036.1318
2022-11-11,3087.2926
2022-11-14,3083.4013
2022-11-15,3134.0778
2022-11-16,3119.9804
2022-11-17,3115.4347
2022-11-18,3097.2432
2022-11-21,3085.0444
2022-11-22,3088.9426
2022-11-23,3096.9073
2022-11-24,3089.3096
2022-11-25,3101.6932
2022-11-28,3078.5485
2022-11-29,3149.7478
2022-11-30,3151.3353
2022-12-01,3165.4711
2022-12-02,3156.1442
2022-12-05,3211.8144
2022-12-06,3212.5334
2022-12-07,3199.6194
2022-12-08,3197.3499
2022-12-09,3206.9502
2022-12-12,3179.0417
2022-12-13,3176.3255
2022-12-14,3176.5253
2022-12-15,3168.6478
2022-12-16,3167.8576
2022-12-19,3107.115
2022-12-20,3073.7659
2022-12-21,3068.4105
2022-12-22,3054.4313
2022-12-23,3045.8664
2022-12-26,3065.5626
2022-12-27,3095.5678
2022-12-28,3087.3997
2022-12-29,3073.7016
2022-12-30,3089.2579
2023-01-03,3116.5119
2023-01-04,3123.5164
2023-01-05,3155.2162
2023-01-06,3157.6365
2023-01-09,3176.0845
2023-01-10,3169.5072
2023-01-11,3161.8376
2023-01-12,3163.4509
2023-01-13,3195.3059
2023-01-16,3227.5916
2023-01-17,3224.2448
2023-01-18,3224.406
2023-01-19,3240.2794
2023-01-20,3264.8138
2023-01-30,3269.318
2023-01-31,3255.6692
2023-02-01,3284.9213
2023-02-02,3285.6705
2023-02-03,3263.4059
2023-02-06,3238.6978
2023-02-07,3248.094
2023-02-08,3232.1063
2023-02-09,3270.3826
2023-02-10,3260.6734
2023-02-13,3284.1599
2023-02-14,3293.2825
2023-02-15,3280.4919
2023-02-16,3249.0295
2023-02-17,3224.0243
2023-02-20,3290.3383
2023-02-21,3306.5236
2023-02-22,3291.1477
2023-02-23,3287.477
2023-02-24,3267.1597
2023-02-27,3258.0344
2023-02-28,3279.6053
2023-03-01,3312.3478
2023-03-02,3310.6536
2023-03-03,3328.3927
2023-03-06,3322.0259
2023-03-07,3285.0988
2023-03-08,3283.2479
2023-03-09,3276.0937
2023-03-10,3230.0766
2023-03-13,3268.6955
2023-03-14,3245.3123
2023-03-15,3263.3148
2023-03-16,3226.8912
2023-03-17,3250.546
2023-03-20,3234.9103
2023-03-21,3255.6505
2023-03-22,3265.7475
2023-03-23,3286.6491
2023-03-24,3265.6537
2023-03-27,3251.3971
2023-03-28,3245.376
2023-03-29,3240.0568
2023-03-30,3261.2485
2023-03-31,3272.8602
2023-04-03,3296.396
2023-04-04,3312.5578
2023-04-06,3312.628
2023-04-07,3327.6457
2023-04-10,3315.3578
2023-04-11,3313.5705
2023-04-12,3327.1816
2023-04-13,3318.3638
2023-04-14,3338.1525
2023-04-17,3385.6095
2023-04-18,3393.3312
2023-04-19,3370.1283
2023-04-20,3367.031
2023-04-21,3301.2575
2023-04-24,3275.413
2023-04-25,3264.8717
2023-04-26,3264.1006
2023-04-27,3285.8844
2023-04-28,3323.2746
2023-05-04,3350.4587
2023-05-05,3334.5028
2023-05-08,3395.0036
2023-05-09,3357.6707
2023-05-10,3319.1506
2023-05-11,3309.5512
2023-05-12,3272.3619
2023-05-15,3310.7367
2023-05-16,3290.9874
2023-05-17,3284.232
2023-05-18,3297.3199
2023-05-19,3283.5417
2023-05-22,3296.4696
2023-05-23,3246.238
2023-05-24,3204.7494
2023-05-25,3201.2605
2023-05-26,3212.5038
2023-05-29,3221.4484
2023-05-30,3224.2133
2023-05-31,3204.5644
2023-06-01,3204.6345
2023-06-02,3230.0686
2023-06-05,3232.441
2023-06-06,3195.3404
2023-06-07,3197.7587
2023-06-08,3213.5855
2023-06-09,3231.4055
2023-06-12,3228.8336
2023-06-13,3233.6734
2023-06-14,3228.9887
2023-06-15,3252.9751
2023-06-16,3273.3341
2023-06-19,3255.8057
2023-06-20,3240.3648
2023-06-21,3197.9011
2023-06-26,3150.6189
2023-06-27,3189.4427
2023-06-28,3189.3758
2023-06-29,3182.3812
2023-06-30,3202.0623
2023-07-03,3243.975
2023-07-04,3245.3492
2023-07-05,3222.9469
2023-07-06,3205.5748
2023-07-07,3196.6092
2023-07-10,3203.6958
2023-07-11,3221.3666
2023-07-12,3196.1337
2023-07-13,3236.48
2023-07-14,3237.7012
2023-07-17,3209.6298
2023-07-18,3197.8201
2023-07-19,3198.8358
2023-07-20,3169.522
2023-07-21,3167.7452
2023-07-24,3164.1608
2023-07-25,3231.5213
2023-07-26,3223.0279
2023-07-27,3216.6709
2023-07-28,3275.9257
2023-07-31,3291.0398
2023-08-01,3290.9493
2023-08-02,3261.6903
2023-08-03,3280.4626
2023-08-04,3288.0842
2023-08-07,3268.8311
2023-08-08,3260.6196
2023-08-09,3244.4867
2023-08-10,3254.5597
2023-08-11,3189.248
2023-08-14,3178.4272
2023-08-15,3176.1758
2023-08-16,3150.1277
2023-08-17,3163.7393
2023-08-18,3131.953
2023-08-21,3092.9777
2023-08-22,3120.3338
2023-08-23,3078.4021
2023-08-24,3082.2439
2023-08-25,3064.0747
2023-08-28,3098.6363
2023-08-29,3135.8867
2023-08-30,3137.1375
2023-08-31,3119.8764
2023-09-01,3133.2467
2023-09-04,3177.0603
2023-09-05,3154.3693
2023-09-06,3158.0769
2023-09-07,3122.3523
2023-09-08,3116.7191
2023-09-11,3142.779
2023-09-12,3137.0593
2023-09-13,3123.0669
2023-09-14,3126.5511
2023-09-15,3117.7434
2023-09-18,3125.9319
2023-09-19,3124.9567
2023-09-20,3108.5679
2023-09-21,3084.701
2023-09-22,3132.4316
2023-09-25,3115.6071
2023-09-26,3102.2726
2023-09-27,3107.3156
2023-09-28,3110.4753
2023-10-09,3096.9224
2023-10-10,3075.2361
2023-10-11,3078.9556
2023-10-12,3107.9007
2023-10-13,3088.0991
2023-10-16,3073.813
2023-10-17,3083.4964
2023-10-18,3058.7098
2023-10-19,3005.3934
2023-10-20,2983.0585
2023-10-23,2939.2913
2023-10-24,2962.2437
2023-10-25,2974.1135
2023-10-26,2988.2992
2023-10-27,3017.7842
2023-10-30,3021.5534
2023-10-31,3018.7706
2023-11-01,3023.0765
2023-11-02,3009.4058
2023-11-03,3030.7977
2023-11-06,3058.4105
2023-11-07,3057.2697
2023-11-08,3052.3726
2023-11-09,3053.2792
2023-11-10,3038.9699
2023-11-13,3046.5329
2023-11-14,3056.0703
2023-11-15,3072.8348
2023-11-16,3050.9257
2023-11-17,3054.3655
2023-11-20,3068.3191
2023-11-21,3067.9328
2023-11-22,3043.611
2023-11-23,3061.8562
2023-11-24,3040.9717
2023-11-27,3031.7002
2023-11-28,3038.5545
2023-11-29,3021.6874
2023-11-30,3029.6727
2023-12-01,3031.6358
2023-12-04,3022.9138
2023-12-05,2972.2959
2023-12-06,2968.9334
2023-12-07,2966.2061
2023-12-08,2969.5594
2023-12-11,2991.4385
2023-12-12,3003.4378
2023-12-13,2968.7606
2023-12-14,2958.9856
2023-12-15,2942.5568
2023-12-18,2930.8036
2023-12-19,2932.3908
2023-12-20,2902.1096
2023-12-21,2918.7149
2023-12-22,2914.7752
2023-12-25,2918.8126
2023-12-26,2898.8787
2023-12-27,2914.6138
2023-12-28,2954.7035
2023-12-29,2974.9348
2024-01-02,2962.2762
2024-01-03,2967.2472
2024-01-04,2954.3486
2024-01-05,2929.1833
2024-01-08,2887.5379
2024-01-09,2893.2513
2024-01-10,2877.7023
2024-01-11,2886.6502
2024-01-12,2881.9769
2024-01-15,2886.2908
2024-01-16,2893.9886
2024-01-17,2833.6152
2024-01-18,2845.7839
2024-01-19,2832.2793
2024-01-22,2756.3399
2024-01-23,2770.9763
2024-01-24,2820.7719
2024-01-25,2906.1087
2024-01-26,2910.2227
2024-01-29,2883.356
2024-01-30,2830.5266
2024-01-31,2788.5482
2024-02-01,2770.7403
2024-02-02,2730.152
2024-02-05,2702.185
2024-02-06,2789.486
2024-02-07,2829.6956
2024-02-08,2865.9032
2024-02-19,2910.544
2024-02-20,2922.7302
2024-02-21,2950.9556
2024-02-22,2988.3578
2024-02-23,3004.881
2024-02-26,2977.0221
2024-02-27,3015.4807
2024-02-28,2957.8524
2024-02-29,3015.1712
2024-03-01,3027.0204
2024-03-04,3039.3055
2024-03-05,3047.7931
2024-03-06,3039.9309
2024-03-07,3027.4013
2024-03-08,3046.0192
2024-03-11,3068.4554
2024-03-12,3055.935
2024-03-13,3043.8346
2024-03-14,3038.2339
2024-03-15,3054.6359
2024-03-18,3084.9262
2024-03-19,3062.7558
2024-03-20,3079.6859
2024-03-21,3077.113
2024-03-22,3048.0336
2024-03-25,3026.3055
2024-03-26,3031.4809
2024-03-27,2993.1388
2024-03-28,3010.6636
2024-03-29,3041.1669
2024-04-01,3077.3786
2024-04-02,3074.9586
2024-04-03,3069.2959
2024-04-08,3047.0526
2024-04-09,3048.5369
2024-04-10,3027.3349
2024-04-11,3034.2464
2024-04-12,3019.4735
2024-04-15,3057.3776
2024-04-16,3007.0681
2024-04-17,3071.3806
2024-04-18,3074.2246
2024-04-19,3065.261
2024-04-22,3044.5952
2024-04-23,3021.9775
2024-04-24,3044.8223
2024-04-25,3052.9
2024-04-26,3088.6357
2024-04-29,3113.0432
2024-04-30,3104.8245
2024-05-06,3140.7204
2024-05-07,3147.738
2024-05-08,3128.4798
2024-05-09,3154.3201
2024-05-10,3154.5472
2024-05-13,3148.0207
2024-05-14,3145.7743
2024-05-15,3119.9021
2024-05-16,3122.401
2024-05-17,3154.0263
2024-05-20,3171.1451
2024-05-21,3157.9657
2024-05-22,3158.5399
2024-05-23,3116.387
2024-05-24,3088.8705
2024-05-27,3124.0427
2024-05-28,3109.5721
2024-05-29,3111.0176
2024-05-30,3091.6778
2024-05-31,3086.8134
2024-06-03,3078.4887
2024-06-04,3091.1992
2024-06-05,3065.4034
2024-06-06,3048.7939
2024-06-07,3051.2787
2024-06-11,3028.0451
2024-06-12,3037.4675
2024-06-13,3028.9187
2024-06-14,3032.6333
2024-06-17,3015.8907
2024-06-18,3030.2464
2024-06-19,3018.0491
2024-06-20,3005.4369
2024-06-21,2998.1377
2024-06-24,2963.0989
2024-06-25,2949.9963
2024-06-26,2972.5251
2024-06-27,2945.8524
2024-06-28,2967.4028
2024-07-01,2994.7303
2024-07-02,2997.0111
2024-07-03,2982.3756
2024-07-04,2957.567
2024-07-05,2949.9333
2024-07-08,2922.4498
2024-07-09,2959.3724
2024-07-10,2939.3636
2024-07-11,2970.3874
2024-07-12,2971.295
2024-07-15,2974.0107
2024-07-16,2976.3043
2024-07-17,2962.8549
2024-07-18,2977.1334
2024-07-19,2982.3086
2024-07-22,2964.2155
2024-07-23,2915.3685
2024-07-24,2901.9518
2024-07-25,2886.7416
2024-07-26,2890.8973
2024-07-29,2891.8453
2024-07-30,2879.2996
2024-07-31,2938.7493
2024-08-01,2932.3871
2024-08-02,2905.3375
2024-08-05,2860.6978
2024-08-06,2867.2837
2024-08-07,2869.8338
2024-08-08,2869.9014
2024-08-09,2862.1941
2024-08-12,2858.2046
2024-08-13,2867.946
2024-08-14,2850.6539
2024-08-15,2877.3579
2024-08-16,2879.4298
2024-08-19,2893.6738
2024-08-20,2866.661
2024-08-21,2856.5839
2024-08-22,2848.7718
2024-08-23,2854.3675
2024-08-26,2855.5203
2024-08-27,2848.7312
2024-08-28,2837.4293
2024-08-29,2823.106
2024-08-30,2842.2142
2024-09-02,2811.035
2024-09-03,2802.9787
2024-09-04,2784.2783
2024-09-05,2788.3141
2024-09-06,2765.8066
2024-09-09,2736.4876
2024-09-10,2744.1921
2024-09-11,2721.7952
2024-09-12,2717.1231
2024-09-13,2704.0896
2024-09-18,2717.2813
2024-09-19,2736.0222
2024-09-20,2736.8139
2024-09-23,2748.9177
2024-09-24,2863.1255
2024-09-25,2896.3057
2024-09-26,3000.9526
2024-09-27,3087.5286
2024-09-30,3336.4974
2024-10-08,3489.7751
2024-10-09,3258.8578
2024-10-10,3301.9259
2024-10-11,3217.7377
2024-10-14,3284.3225
2024-10-15,3201.2919
2024-10-16,3202.948
2024-10-17,3169.3843
2024-10-18,3261.5633
2024-10-21,3268.11
2024-10-22,3285.8669
2024-10-23,3302.8028
2024-10-24,3280.2625
2024-10-25,3299.7003
2024-10-28,3322.1975
2024-10-29,3286.407
2024-10-30,3266.2378
2024-10-31,3279.8244
2024-11-01,3272.0142
2024-11-04,3310.2072
2024-11-05,3386.9869
2024-11-06,3383.8062
2024-11-07,3470.6609
2024-11-08,3452.2971
2024-11-11,3470.0657
2024-11-12,3421.9701
2024-11-13,3439.2778
2024-11-14,3379.8389
2024-11-15,3330.7263
2024-11-18,3323.8486
2024-11-19,3346.0098
2024-11-20,3367.9893
2024-11-21,3370.4039
2024-11-22,3267.1916
2024-11-25,3263.7597
2024-11-26,3259.7572
2024-11-27,3309.7789
2024-11-28,3295.6983
2024-11-29,3326.4557
2024-12-02,3363.9823
2024-12-03,3378.8063
2024-12-04,3364.6498
2024-12-05,3368.8553
2024-12-06,3404.0764
2024-12-09,3402.5343
2024-12-10,3422.6607
2024-12-11,3432.4902
2024-12-12,3461.4998
2024-12-13,3391.8782
2024-12-16,3386.3312
2024-12-17,3361.485
2024-12-18,3382.2081
2024-12-19,3370.0331
2024-12-20,3368.0693
2024-12-23,3351.2571
2024-12-24,3393.5281
2024-12-25,3393.3501
2024-12-26,3398.0765
2024-12-27,3400.142
2024-12-30,3407.3259
2024-12-31,3351.763
